_id,Client,Restaurant,State,Date,Pricing,Quantity,Item
661,138,28,accepted,2015-06-12T00:00:00Z,30.31,10,"{""Name"":""Pizza Margarita"",""Price"":37.47997321699328}"
662,187,29,in-process,2015-06-12T00:00:00Z,28.16,7,"{""Name"":""Pizza Margarita"",""Price"":22.138632201734854}"
663,168,21,delivered,2018-03-22T00:00:00Z,26.48,10,"{""Name"":""Pizza Margarita"",""Price"":62.909487560102086}"
664,382,41,in-process,2020-01-15T00:00:00Z,42.18,7,"{""Name"":""Pizza Margarita"",""Price"":100.72037006959953}"
665,18,37,in-process,2020-01-15T00:00:00Z,124.11,6,"{""Name"":""Pizza Margarita"",""Price"":61.93662917244992}"
666,246,30,delivered,2020-01-15T00:00:00Z,132.95,3,"{""Name"":""Butter Chicken"",""Price"":117.09312135455238}"
667,217,48,accepted,2018-03-22T00:00:00Z,140.67,8,"{""Name"":""Butter Chicken"",""Price"":77.71576310769038}"
668,231,37,in-process,2020-01-15T00:00:00Z,35.27,7,"{""Name"":""Pizza Margarita"",""Price"":53.4982638473783}"
669,201,22,delivered,2020-01-15T00:00:00Z,72.65,5,"{""Name"":""Pizza Margarita"",""Price"":55.54800762644582}"
670,153,18,in-process,2020-01-15T00:00:00Z,55.41,9,"{""Name"":""Nigiri"",""Price"":82.88838656790803}"
671,290,7,accepted,2018-03-22T00:00:00Z,73.04,7,"{""Name"":""Miso Soup"",""Price"":139.5596861047715}"
672,9,14,delivered,2020-01-15T00:00:00Z,5.22,5,"{""Name"":""Pizza Pepperoni"",""Price"":127.06751366103585}"
673,149,17,accepted,2020-01-15T00:00:00Z,33.81,5,"{""Name"":""Butter Chicken"",""Price"":26.947113279429782}"
674,362,27,delivered,2018-03-22T00:00:00Z,16.75,7,"{""Name"":""Pizza Pepperoni"",""Price"":23.568819562850873}"
675,102,34,delivered,2020-01-15T00:00:00Z,20.18,7,"{""Name"":""Pizza Margarita"",""Price"":39.32246407809492}"
676,95,1,delivered,2020-01-15T00:00:00Z,141.66,1,"{""Name"":""Butter Chicken"",""Price"":66.53414986512466}"
677,237,11,in-process,2020-01-15T00:00:00Z,115.75,9,"{""Name"":""Butter Chicken"",""Price"":12.585323840378296}"
678,192,23,accepted,2020-01-15T00:00:00Z,132.03,9,"{""Name"":""Miso Soup"",""Price"":100.33325500157858}"
679,108,10,in-process,2020-01-15T00:00:00Z,124.60,2,"{""Name"":""Butter Chicken"",""Price"":1.5279346779174086}"
680,314,29,in-process,2020-01-15T00:00:00Z,97.03,10,"{""Name"":""Pizza Pepperoni"",""Price"":127.39461938039977}"
681,317,9,in-process,2015-06-12T00:00:00Z,12.50,7,"{""Name"":""Miso Soup"",""Price"":79.37226902428407}"
682,221,49,accepted,2015-06-12T00:00:00Z,95.75,6,"{""Name"":""Butter Chicken"",""Price"":40.09157093590256}"
683,76,25,in-process,2020-01-15T00:00:00Z,67.49,6,"{""Name"":""Butter Chicken"",""Price"":35.18093717035471}"
684,239,7,delivered,2015-06-12T00:00:00Z,40.15,5,"{""Name"":""Nigiri"",""Price"":50.42166281970791}"
685,387,29,in-process,2018-03-22T00:00:00Z,137.00,5,"{""Name"":""Miso Soup"",""Price"":10.403311400389763}"
686,15,17,delivered,2015-06-12T00:00:00Z,89.72,10,"{""Name"":""Pizza Pepperoni"",""Price"":35.176761973242535}"
687,172,49,in-process,2015-06-12T00:00:00Z,130.47,4,"{""Name"":""Nigiri"",""Price"":133.67243969978585}"
688,49,17,accepted,2018-03-22T00:00:00Z,121.39,8,"{""Name"":""Miso Soup"",""Price"":95.15797145404011}"
689,324,29,accepted,2018-03-22T00:00:00Z,77.85,6,"{""Name"":""Miso Soup"",""Price"":130.9395110907992}"
690,351,17,accepted,2018-03-22T00:00:00Z,115.54,4,"{""Name"":""Pizza Margarita"",""Price"":20.436070411717246}"
691,24,7,delivered,2020-01-15T00:00:00Z,125.29,10,"{""Name"":""Pizza Margarita"",""Price"":14.722849783593436}"
692,240,28,in-process,2020-01-15T00:00:00Z,117.24,3,"{""Name"":""Miso Soup"",""Price"":26.435201229823345}"
693,398,29,in-process,2018-03-22T00:00:00Z,141.21,7,"{""Name"":""Nigiri"",""Price"":145.57655308440832}"
694,395,38,accepted,2015-06-12T00:00:00Z,110.83,2,"{""Name"":""Nigiri"",""Price"":65.18658841774987}"
695,47,21,in-process,2015-06-12T00:00:00Z,113.25,8,"{""Name"":""Miso Soup"",""Price"":18.445251537090066}"
696,85,50,delivered,2015-06-12T00:00:00Z,119.19,1,"{""Name"":""Butter Chicken"",""Price"":25.02520119249828}"
697,9,20,in-process,2020-01-15T00:00:00Z,117.64,2,"{""Name"":""Miso Soup"",""Price"":10.223556746231038}"
698,78,48,in-process,2020-01-15T00:00:00Z,128.50,4,"{""Name"":""Miso Soup"",""Price"":39.25538042340492}"
699,233,23,accepted,2018-03-22T00:00:00Z,13.15,10,"{""Name"":""Pizza Margarita"",""Price"":109.87882192100416}"
700,117,32,in-process,2018-03-22T00:00:00Z,32.18,8,"{""Name"":""Nigiri"",""Price"":15.979230287271262}"
701,77,45,accepted,2015-06-12T00:00:00Z,73.00,2,"{""Name"":""Pizza Margarita"",""Price"":20.785980882345793}"
702,346,2,delivered,2015-06-12T00:00:00Z,18.04,8,"{""Name"":""Pizza Margarita"",""Price"":0.8856127708824706}"
703,229,47,in-process,2018-03-22T00:00:00Z,145.59,3,"{""Name"":""Butter Chicken"",""Price"":135.11816639616274}"
704,246,7,accepted,2018-03-22T00:00:00Z,62.51,8,"{""Name"":""Pizza Pepperoni"",""Price"":119.4051771002225}"
705,358,14,accepted,2018-03-22T00:00:00Z,107.54,7,"{""Name"":""Butter Chicken"",""Price"":0.1444642981098623}"
706,62,47,delivered,2015-06-12T00:00:00Z,116.17,2,"{""Name"":""Butter Chicken"",""Price"":74.19496055693531}"
707,288,8,in-process,2020-01-15T00:00:00Z,30.61,9,"{""Name"":""Nigiri"",""Price"":135.07663984110664}"
708,181,24,delivered,2015-06-12T00:00:00Z,146.14,1,"{""Name"":""Pizza Pepperoni"",""Price"":97.34366459850585}"
709,280,30,in-process,2020-01-15T00:00:00Z,119.52,2,"{""Name"":""Nigiri"",""Price"":149.17013977552597}"
710,333,50,accepted,2018-03-22T00:00:00Z,95.02,7,"{""Name"":""Miso Soup"",""Price"":10.846020486288833}"
711,380,26,accepted,2018-03-22T00:00:00Z,53.36,9,"{""Name"":""Nigiri"",""Price"":137.25147410200773}"
712,234,30,accepted,2018-03-22T00:00:00Z,114.50,6,"{""Name"":""Nigiri"",""Price"":90.94780519883648}"
713,72,8,delivered,2020-01-15T00:00:00Z,46.41,4,"{""Name"":""Butter Chicken"",""Price"":8.889981271406302}"
714,46,20,accepted,2015-06-12T00:00:00Z,32.17,6,"{""Name"":""Nigiri"",""Price"":131.92157513278624}"
715,6,19,in-process,2018-03-22T00:00:00Z,110.67,5,"{""Name"":""Pizza Margarita"",""Price"":121.10001159157082}"
716,38,50,delivered,2015-06-12T00:00:00Z,96.39,8,"{""Name"":""Miso Soup"",""Price"":86.6349848877333}"
717,24,8,in-process,2015-06-12T00:00:00Z,97.31,8,"{""Name"":""Miso Soup"",""Price"":98.09570088193063}"
718,250,21,accepted,2015-06-12T00:00:00Z,104.11,2,"{""Name"":""Miso Soup"",""Price"":53.90651418313087}"
719,108,48,in-process,2020-01-15T00:00:00Z,144.52,4,"{""Name"":""Pizza Pepperoni"",""Price"":10.685998115692652}"
720,67,1,in-process,2018-03-22T00:00:00Z,92.79,10,"{""Name"":""Miso Soup"",""Price"":141.0962069040311}"
721,116,30,accepted,2020-01-15T00:00:00Z,10.22,4,"{""Name"":""Butter Chicken"",""Price"":51.5546707724361}"
722,396,5,accepted,2018-03-22T00:00:00Z,39.05,5,"{""Name"":""Butter Chicken"",""Price"":15.620592456022}"
723,376,46,in-process,2015-06-12T00:00:00Z,20.59,7,"{""Name"":""Nigiri"",""Price"":50.38490678280623}"
724,254,27,delivered,2018-03-22T00:00:00Z,27.61,6,"{""Name"":""Nigiri"",""Price"":12.379757190945195}"
725,323,28,in-process,2018-03-22T00:00:00Z,143.04,10,"{""Name"":""Pizza Margarita"",""Price"":61.32252856749867}"
726,92,20,accepted,2018-03-22T00:00:00Z,94.41,1,"{""Name"":""Pizza Pepperoni"",""Price"":30.64716108113237}"
727,15,11,accepted,2015-06-12T00:00:00Z,8.43,10,"{""Name"":""Butter Chicken"",""Price"":123.10977225784517}"
728,118,2,in-process,2015-06-12T00:00:00Z,138.89,10,"{""Name"":""Miso Soup"",""Price"":93.7816700665608}"
729,62,19,in-process,2018-03-22T00:00:00Z,116.32,8,"{""Name"":""Pizza Pepperoni"",""Price"":142.81303035107032}"
730,210,41,delivered,2020-01-15T00:00:00Z,86.43,9,"{""Name"":""Miso Soup"",""Price"":96.52055983647863}"
731,15,13,delivered,2015-06-12T00:00:00Z,69.51,2,"{""Name"":""Butter Chicken"",""Price"":27.574243482344116}"
732,355,32,in-process,2018-03-22T00:00:00Z,148.95,9,"{""Name"":""Pizza Margarita"",""Price"":141.102362305279}"
733,68,42,delivered,2018-03-22T00:00:00Z,78.23,5,"{""Name"":""Miso Soup"",""Price"":68.5250065060253}"
734,218,20,accepted,2020-01-15T00:00:00Z,52.93,10,"{""Name"":""Pizza Pepperoni"",""Price"":39.94552842918079}"
735,68,5,accepted,2018-03-22T00:00:00Z,21.21,4,"{""Name"":""Butter Chicken"",""Price"":45.55595110737635}"
736,138,27,in-process,2020-01-15T00:00:00Z,77.75,8,"{""Name"":""Butter Chicken"",""Price"":124.18609643187088}"
737,348,48,accepted,2015-06-12T00:00:00Z,44.40,10,"{""Name"":""Butter Chicken"",""Price"":30.317310771348513}"
738,74,47,accepted,2015-06-12T00:00:00Z,30.21,6,"{""Name"":""Miso Soup"",""Price"":129.4266864527724}"
739,138,6,in-process,2020-01-15T00:00:00Z,132.24,3,"{""Name"":""Pizza Margarita"",""Price"":120.31206119490504}"
740,390,9,in-process,2018-03-22T00:00:00Z,60.68,10,"{""Name"":""Pizza Pepperoni"",""Price"":63.76192941650295}"
741,19,33,in-process,2020-01-15T00:00:00Z,112.77,3,"{""Name"":""Miso Soup"",""Price"":48.063374118713625}"
742,50,34,delivered,2020-01-15T00:00:00Z,117.39,10,"{""Name"":""Butter Chicken"",""Price"":41.323192707893675}"
743,268,2,in-process,2020-01-15T00:00:00Z,54.15,2,"{""Name"":""Butter Chicken"",""Price"":42.457631358438604}"
744,189,47,in-process,2020-01-15T00:00:00Z,15.25,6,"{""Name"":""Butter Chicken"",""Price"":18.523412293785228}"
745,10,23,accepted,2018-03-22T00:00:00Z,16.72,4,"{""Name"":""Pizza Margarita"",""Price"":149.1802446313851}"
746,339,1,in-process,2020-01-15T00:00:00Z,52.12,9,"{""Name"":""Pizza Margarita"",""Price"":103.22921397060442}"
747,95,17,delivered,2020-01-15T00:00:00Z,2.44,6,"{""Name"":""Miso Soup"",""Price"":91.08816351953857}"
748,329,2,delivered,2018-03-22T00:00:00Z,124.81,4,"{""Name"":""Pizza Pepperoni"",""Price"":51.23300978584543}"
749,185,3,accepted,2020-01-15T00:00:00Z,119.25,9,"{""Name"":""Pizza Margarita"",""Price"":76.34946034012441}"
750,52,41,accepted,2015-06-12T00:00:00Z,96.07,6,"{""Name"":""Nigiri"",""Price"":145.6314996074975}"
751,132,35,delivered,2018-03-22T00:00:00Z,11.52,8,"{""Name"":""Miso Soup"",""Price"":35.650939746252476}"
752,159,13,in-process,2015-06-12T00:00:00Z,94.38,8,"{""Name"":""Pizza Margarita"",""Price"":93.7147454137772}"
753,54,21,delivered,2018-03-22T00:00:00Z,42.07,2,"{""Name"":""Pizza Pepperoni"",""Price"":123.08246286789975}"
754,86,41,delivered,2015-06-12T00:00:00Z,18.40,3,"{""Name"":""Nigiri"",""Price"":50.696318698784005}"
755,120,37,delivered,2018-03-22T00:00:00Z,71.99,4,"{""Name"":""Pizza Pepperoni"",""Price"":59.99527975125763}"
756,3,41,delivered,2020-01-15T00:00:00Z,113.07,9,"{""Name"":""Nigiri"",""Price"":91.4895858634721}"
757,96,35,accepted,2020-01-15T00:00:00Z,45.50,9,"{""Name"":""Pizza Pepperoni"",""Price"":136.87689721276544}"
758,295,45,delivered,2015-06-12T00:00:00Z,65.16,3,"{""Name"":""Pizza Pepperoni"",""Price"":84.15634674327019}"
759,2,37,in-process,2015-06-12T00:00:00Z,29.52,9,"{""Name"":""Pizza Margarita"",""Price"":111.67129167777598}"
760,259,19,in-process,2015-06-12T00:00:00Z,90.31,10,"{""Name"":""Miso Soup"",""Price"":25.226859028192134}"
761,10,12,delivered,2015-06-12T00:00:00Z,28.33,7,"{""Name"":""Pizza Margarita"",""Price"":27.501777121112443}"
762,9,27,accepted,2015-06-12T00:00:00Z,87.17,5,"{""Name"":""Nigiri"",""Price"":73.71163542315374}"
763,89,21,in-process,2020-01-15T00:00:00Z,32.88,5,"{""Name"":""Pizza Margarita"",""Price"":36.41800991711621}"
764,245,2,delivered,2018-03-22T00:00:00Z,129.49,6,"{""Name"":""Butter Chicken"",""Price"":22.46952642163449}"
765,87,3,delivered,2020-01-15T00:00:00Z,38.08,5,"{""Name"":""Pizza Margarita"",""Price"":118.65149460417514}"
766,310,13,delivered,2020-01-15T00:00:00Z,119.95,2,"{""Name"":""Pizza Pepperoni"",""Price"":34.091630761265115}"
767,248,11,accepted,2018-03-22T00:00:00Z,122.34,10,"{""Name"":""Nigiri"",""Price"":46.044755609633825}"
768,5,1,in-process,2020-01-15T00:00:00Z,32.99,10,"{""Name"":""Nigiri"",""Price"":5.793194132381946}"
769,260,37,in-process,2020-01-15T00:00:00Z,22.07,2,"{""Name"":""Pizza Margarita"",""Price"":141.78610624270956}"
770,261,28,delivered,2015-06-12T00:00:00Z,15.51,6,"{""Name"":""Nigiri"",""Price"":70.94902210048865}"
771,371,13,delivered,2015-06-12T00:00:00Z,113.46,5,"{""Name"":""Butter Chicken"",""Price"":60.07455373617542}"
772,279,37,in-process,2018-03-22T00:00:00Z,83.11,10,"{""Name"":""Pizza Pepperoni"",""Price"":21.58717778195686}"
773,187,20,accepted,2020-01-15T00:00:00Z,103.29,2,"{""Name"":""Nigiri"",""Price"":135.290511685004}"
774,12,40,in-process,2015-06-12T00:00:00Z,112.35,9,"{""Name"":""Butter Chicken"",""Price"":55.74096014279949}"
775,232,22,in-process,2015-06-12T00:00:00Z,117.16,3,"{""Name"":""Pizza Margarita"",""Price"":129.46762527283607}"
776,307,12,accepted,2015-06-12T00:00:00Z,56.13,2,"{""Name"":""Miso Soup"",""Price"":103.50129777108282}"
777,87,19,delivered,2020-01-15T00:00:00Z,115.19,10,"{""Name"":""Butter Chicken"",""Price"":125.6394370677581}"
778,304,12,delivered,2018-03-22T00:00:00Z,97.74,8,"{""Name"":""Miso Soup"",""Price"":54.174172000917636}"
779,164,11,delivered,2015-06-12T00:00:00Z,0.18,2,"{""Name"":""Butter Chicken"",""Price"":86.85516135357436}"
780,132,21,in-process,2015-06-12T00:00:00Z,31.36,3,"{""Name"":""Pizza Pepperoni"",""Price"":92.06625636758173}"
781,295,39,in-process,2015-06-12T00:00:00Z,105.17,9,"{""Name"":""Butter Chicken"",""Price"":4.261003810000835}"
782,342,26,delivered,2015-06-12T00:00:00Z,101.28,5,"{""Name"":""Miso Soup"",""Price"":26.48553179698259}"
783,84,26,delivered,2015-06-12T00:00:00Z,148.79,6,"{""Name"":""Butter Chicken"",""Price"":51.15129090142528}"
784,4,48,in-process,2020-01-15T00:00:00Z,38.37,9,"{""Name"":""Miso Soup"",""Price"":111.42510632348393}"
785,127,6,delivered,2018-03-22T00:00:00Z,121.67,3,"{""Name"":""Pizza Margarita"",""Price"":135.205053798535}"
786,319,12,accepted,2015-06-12T00:00:00Z,79.45,8,"{""Name"":""Nigiri"",""Price"":126.09572807044898}"
787,393,29,delivered,2015-06-12T00:00:00Z,106.70,6,"{""Name"":""Pizza Pepperoni"",""Price"":101.2376378638976}"
788,172,20,accepted,2020-01-15T00:00:00Z,50.41,5,"{""Name"":""Butter Chicken"",""Price"":122.73839677152284}"
789,170,37,in-process,2015-06-12T00:00:00Z,143.50,4,"{""Name"":""Pizza Pepperoni"",""Price"":12.171574653559725}"
790,63,29,in-process,2020-01-15T00:00:00Z,25.90,2,"{""Name"":""Miso Soup"",""Price"":114.75246365503212}"
791,358,10,accepted,2018-03-22T00:00:00Z,59.69,10,"{""Name"":""Pizza Pepperoni"",""Price"":75.2096472901094}"
792,91,23,delivered,2020-01-15T00:00:00Z,145.08,7,"{""Name"":""Miso Soup"",""Price"":2.5058049164160106}"
793,272,9,in-process,2018-03-22T00:00:00Z,112.06,1,"{""Name"":""Nigiri"",""Price"":42.526865627131095}"
794,62,47,in-process,2018-03-22T00:00:00Z,79.01,1,"{""Name"":""Pizza Pepperoni"",""Price"":108.25617365147141}"
795,328,18,in-process,2015-06-12T00:00:00Z,23.86,1,"{""Name"":""Nigiri"",""Price"":56.846071068442946}"
796,50,30,in-process,2020-01-15T00:00:00Z,143.01,8,"{""Name"":""Pizza Pepperoni"",""Price"":6.3604150134599875}"
797,14,17,accepted,2020-01-15T00:00:00Z,114.59,4,"{""Name"":""Pizza Margarita"",""Price"":75.24377547923152}"
798,142,25,in-process,2020-01-15T00:00:00Z,6.39,1,"{""Name"":""Miso Soup"",""Price"":132.3031750680363}"
799,214,35,accepted,2015-06-12T00:00:00Z,24.00,10,"{""Name"":""Butter Chicken"",""Price"":32.83928551745316}"
800,34,10,accepted,2015-06-12T00:00:00Z,21.92,4,"{""Name"":""Miso Soup"",""Price"":33.97674576886942}"
801,380,12,in-process,2020-01-15T00:00:00Z,134.21,1,"{""Name"":""Miso Soup"",""Price"":105.40615985503666}"
802,80,29,delivered,2018-03-22T00:00:00Z,31.11,3,"{""Name"":""Butter Chicken"",""Price"":81.94502580508968}"
803,23,32,in-process,2018-03-22T00:00:00Z,21.67,4,"{""Name"":""Butter Chicken"",""Price"":87.31458840593898}"
804,244,21,delivered,2020-01-15T00:00:00Z,136.83,4,"{""Name"":""Nigiri"",""Price"":51.31676253269435}"
805,86,20,in-process,2020-01-15T00:00:00Z,5.44,10,"{""Name"":""Butter Chicken"",""Price"":125.32185739193173}"
806,156,14,delivered,2015-06-12T00:00:00Z,55.78,7,"{""Name"":""Nigiri"",""Price"":130.81652492312156}"
807,53,43,delivered,2015-06-12T00:00:00Z,112.62,7,"{""Name"":""Miso Soup"",""Price"":74.66486145562634}"
808,236,49,accepted,2015-06-12T00:00:00Z,3.34,9,"{""Name"":""Nigiri"",""Price"":132.79160592230997}"
809,101,12,delivered,2018-03-22T00:00:00Z,45.81,10,"{""Name"":""Butter Chicken"",""Price"":31.44333820215898}"
810,52,19,delivered,2015-06-12T00:00:00Z,136.72,8,"{""Name"":""Butter Chicken"",""Price"":60.09840211939751}"
811,117,50,delivered,2018-03-22T00:00:00Z,6.55,8,"{""Name"":""Miso Soup"",""Price"":39.714303985548774}"
812,76,40,delivered,2015-06-12T00:00:00Z,94.37,4,"{""Name"":""Miso Soup"",""Price"":43.26257961151841}"
813,68,48,accepted,2020-01-15T00:00:00Z,114.35,2,"{""Name"":""Pizza Margarita"",""Price"":65.74214019217979}"
814,18,40,in-process,2020-01-15T00:00:00Z,46.51,6,"{""Name"":""Butter Chicken"",""Price"":127.0606280900177}"
815,21,48,in-process,2015-06-12T00:00:00Z,146.69,10,"{""Name"":""Miso Soup"",""Price"":42.40998577157064}"
816,400,5,accepted,2020-01-15T00:00:00Z,1.71,4,"{""Name"":""Pizza Margarita"",""Price"":131.41998558647137}"
817,90,18,accepted,2015-06-12T00:00:00Z,114.44,10,"{""Name"":""Butter Chicken"",""Price"":91.4919776218669}"
818,230,50,in-process,2018-03-22T00:00:00Z,117.56,8,"{""Name"":""Butter Chicken"",""Price"":142.87861860862878}"
819,210,35,in-process,2018-03-22T00:00:00Z,76.38,8,"{""Name"":""Butter Chicken"",""Price"":79.88070206818112}"
820,12,33,delivered,2020-01-15T00:00:00Z,97.02,8,"{""Name"":""Pizza Margarita"",""Price"":46.50020133752284}"
821,371,30,in-process,2020-01-15T00:00:00Z,80.73,1,"{""Name"":""Nigiri"",""Price"":58.67300986033346}"
822,179,24,in-process,2020-01-15T00:00:00Z,22.64,9,"{""Name"":""Butter Chicken"",""Price"":58.70957196122129}"
823,114,6,accepted,2015-06-12T00:00:00Z,133.90,8,"{""Name"":""Miso Soup"",""Price"":76.29706153217707}"
824,387,4,delivered,2018-03-22T00:00:00Z,34.22,1,"{""Name"":""Miso Soup"",""Price"":10.854180079009943}"
825,164,28,delivered,2018-03-22T00:00:00Z,116.25,7,"{""Name"":""Nigiri"",""Price"":23.371146442141615}"
826,253,21,delivered,2018-03-22T00:00:00Z,6.03,7,"{""Name"":""Pizza Pepperoni"",""Price"":112.31807698556518}"
827,104,39,in-process,2018-03-22T00:00:00Z,133.41,9,"{""Name"":""Nigiri"",""Price"":76.16289337976116}"
828,225,48,delivered,2020-01-15T00:00:00Z,9.04,2,"{""Name"":""Pizza Pepperoni"",""Price"":69.82726865783184}"
829,311,28,accepted,2015-06-12T00:00:00Z,116.52,4,"{""Name"":""Miso Soup"",""Price"":116.58990598563253}"
830,13,41,delivered,2018-03-22T00:00:00Z,79.61,9,"{""Name"":""Butter Chicken"",""Price"":96.54770662688001}"
831,156,33,delivered,2020-01-15T00:00:00Z,10.12,10,"{""Name"":""Butter Chicken"",""Price"":148.92543301459506}"
832,375,35,in-process,2018-03-22T00:00:00Z,120.25,5,"{""Name"":""Nigiri"",""Price"":19.901179498413963}"
833,18,4,delivered,2018-03-22T00:00:00Z,41.21,3,"{""Name"":""Pizza Margarita"",""Price"":132.07386100683766}"
834,397,41,delivered,2015-06-12T00:00:00Z,106.65,4,"{""Name"":""Nigiri"",""Price"":143.39986199091408}"
835,32,45,delivered,2018-03-22T00:00:00Z,83.32,2,"{""Name"":""Butter Chicken"",""Price"":45.66938760486041}"
836,11,1,delivered,2020-01-15T00:00:00Z,19.96,1,"{""Name"":""Miso Soup"",""Price"":10.392525767264733}"
837,27,48,in-process,2018-03-22T00:00:00Z,141.82,10,"{""Name"":""Nigiri"",""Price"":35.202867809315826}"
838,160,38,in-process,2020-01-15T00:00:00Z,144.56,6,"{""Name"":""Miso Soup"",""Price"":115.99450427764543}"
839,147,35,accepted,2018-03-22T00:00:00Z,53.53,3,"{""Name"":""Pizza Margarita"",""Price"":135.93139727265068}"
840,283,27,accepted,2015-06-12T00:00:00Z,56.11,10,"{""Name"":""Nigiri"",""Price"":141.28550189565817}"
841,242,12,accepted,2018-03-22T00:00:00Z,15.45,2,"{""Name"":""Butter Chicken"",""Price"":45.56263385156894}"
842,300,25,accepted,2020-01-15T00:00:00Z,5.64,6,"{""Name"":""Pizza Pepperoni"",""Price"":29.76324950311293}"
843,220,10,delivered,2015-06-12T00:00:00Z,132.50,5,"{""Name"":""Pizza Pepperoni"",""Price"":98.8759404648844}"
844,43,12,in-process,2018-03-22T00:00:00Z,148.66,2,"{""Name"":""Pizza Pepperoni"",""Price"":138.11563488718994}"
845,27,37,in-process,2018-03-22T00:00:00Z,146.64,2,"{""Name"":""Pizza Pepperoni"",""Price"":79.8839345785068}"
846,168,14,accepted,2015-06-12T00:00:00Z,139.10,6,"{""Name"":""Pizza Pepperoni"",""Price"":110.02594113420737}"
847,148,11,delivered,2020-01-15T00:00:00Z,11.54,1,"{""Name"":""Butter Chicken"",""Price"":96.69617897858281}"
848,241,33,accepted,2018-03-22T00:00:00Z,97.24,8,"{""Name"":""Miso Soup"",""Price"":65.44346721442622}"
849,188,27,accepted,2015-06-12T00:00:00Z,86.32,1,"{""Name"":""Nigiri"",""Price"":16.645332671031838}"
850,280,37,accepted,2018-03-22T00:00:00Z,149.53,10,"{""Name"":""Pizza Pepperoni"",""Price"":22.379364947945405}"
851,305,19,accepted,2015-06-12T00:00:00Z,6.09,4,"{""Name"":""Miso Soup"",""Price"":14.610513478164997}"
852,233,36,accepted,2020-01-15T00:00:00Z,49.64,9,"{""Name"":""Pizza Margarita"",""Price"":126.85116544761425}"
853,248,7,delivered,2015-06-12T00:00:00Z,89.17,4,"{""Name"":""Miso Soup"",""Price"":143.37062443351314}"
854,161,2,in-process,2015-06-12T00:00:00Z,9.12,6,"{""Name"":""Pizza Margarita"",""Price"":7.571610195204474}"
855,350,11,delivered,2018-03-22T00:00:00Z,21.67,4,"{""Name"":""Pizza Pepperoni"",""Price"":81.25166057581359}"
856,81,43,in-process,2015-06-12T00:00:00Z,104.66,2,"{""Name"":""Nigiri"",""Price"":44.78135104891594}"
857,267,24,delivered,2015-06-12T00:00:00Z,132.63,3,"{""Name"":""Miso Soup"",""Price"":124.99142384332292}"
858,235,49,delivered,2020-01-15T00:00:00Z,95.75,10,"{""Name"":""Miso Soup"",""Price"":37.37135341533404}"
859,309,1,delivered,2020-01-15T00:00:00Z,91.36,10,"{""Name"":""Pizza Pepperoni"",""Price"":68.7711192437828}"
860,194,13,accepted,2018-03-22T00:00:00Z,137.42,1,"{""Name"":""Pizza Pepperoni"",""Price"":47.90297453385722}"
861,254,22,in-process,2015-06-12T00:00:00Z,64.60,1,"{""Name"":""Pizza Pepperoni"",""Price"":17.07614025834963}"
862,252,49,accepted,2018-03-22T00:00:00Z,1.35,7,"{""Name"":""Butter Chicken"",""Price"":21.067404152502057}"
863,42,15,delivered,2018-03-22T00:00:00Z,25.75,8,"{""Name"":""Butter Chicken"",""Price"":36.789093798650356}"
864,196,18,accepted,2018-03-22T00:00:00Z,98.70,8,"{""Name"":""Miso Soup"",""Price"":46.67288955974536}"
865,398,32,delivered,2018-03-22T00:00:00Z,146.35,5,"{""Name"":""Pizza Margarita"",""Price"":66.66036267648519}"
866,309,4,in-process,2020-01-15T00:00:00Z,26.04,10,"{""Name"":""Pizza Pepperoni"",""Price"":70.33583742953702}"
867,327,6,in-process,2018-03-22T00:00:00Z,7.82,4,"{""Name"":""Nigiri"",""Price"":135.16118630544275}"
868,386,12,delivered,2015-06-12T00:00:00Z,109.48,2,"{""Name"":""Miso Soup"",""Price"":17.56417320129064}"
869,393,43,delivered,2015-06-12T00:00:00Z,141.78,5,"{""Name"":""Miso Soup"",""Price"":128.29210813105374}"
870,279,35,in-process,2018-03-22T00:00:00Z,29.03,4,"{""Name"":""Pizza Pepperoni"",""Price"":81.24372946334256}"
871,61,4,accepted,2020-01-15T00:00:00Z,145.97,2,"{""Name"":""Butter Chicken"",""Price"":31.19662146044256}"
872,112,30,in-process,2015-06-12T00:00:00Z,44.04,7,"{""Name"":""Butter Chicken"",""Price"":129.56940591360043}"
873,315,19,delivered,2020-01-15T00:00:00Z,138.79,10,"{""Name"":""Miso Soup"",""Price"":1.574523018233595}"
874,367,43,in-process,2015-06-12T00:00:00Z,91.09,1,"{""Name"":""Miso Soup"",""Price"":112.79247661402863}"
875,16,6,in-process,2015-06-12T00:00:00Z,117.95,8,"{""Name"":""Pizza Pepperoni"",""Price"":123.0329403507791}"
876,184,21,accepted,2020-01-15T00:00:00Z,65.50,2,"{""Name"":""Pizza Pepperoni"",""Price"":28.289997458450227}"
877,120,16,delivered,2020-01-15T00:00:00Z,124.59,2,"{""Name"":""Nigiri"",""Price"":44.72173187074613}"
878,386,12,in-process,2015-06-12T00:00:00Z,84.64,6,"{""Name"":""Miso Soup"",""Price"":64.77837237691347}"
879,364,14,in-process,2015-06-12T00:00:00Z,148.56,8,"{""Name"":""Miso Soup"",""Price"":146.35417513801391}"
880,314,9,accepted,2015-06-12T00:00:00Z,147.77,10,"{""Name"":""Butter Chicken"",""Price"":32.856141374789736}"
881,108,47,delivered,2018-03-22T00:00:00Z,27.66,2,"{""Name"":""Butter Chicken"",""Price"":133.08257935179697}"
